n_era5,n_conus404,era5_mean,conus404_mean,mean_difference,era5_std,conus404_std,std_ratio,ks_statistic,ks_pvalue,p50_era5,p50_conus404,p50_difference,p50_percent_bias,p75_era5,p75_conus404,p75_difference,p75_percent_bias,p90_era5,p90_conus404,p90_difference,p90_percent_bias,p95_era5,p95_conus404,p95_difference,p95_percent_bias,p99_era5,p99_conus404,p99_difference,p99_percent_bias,year,variable,variable_name,units,metric_type,resolution_note,n,bias,mae,rmse,pearson_r,pearson_pvalue,r_squared,nrmse
365,333,0.376228,0.049766,-0.326462,0.751973,0.554458,0.737339,0.246756,0.000000,0.276511,-0.020238,-0.296750,-107.319221,0.778307,0.324769,-0.453538,-58.272434,1.387562,0.854733,-0.532829,-38.400391,1.837132,1.152033,-0.685099,-37.291756,2.314407,1.632387,-0.682020,-29.468449,2005,u10,10m U-Wind,m/s,temporal_spatial_mean,,333.000000,-0.272808,0.358234,0.439458,0.887666,0.000000,0.787951,0.607408
24675,904930,-0.134621,-0.302301,-0.167680,1.357271,1.539657,1.134377,0.095847,0.000000,0.158907,0.049123,-0.109784,-69.087151,0.475264,0.435463,-0.039801,-8.374444,0.844805,0.898706,0.053900,6.380202,1.152034,1.196636,0.044602,3.871602,1.697082,1.834142,0.137060,8.076204,2005,v10,10m V-Wind,m/s,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,333,-0.119223,-0.507367,-0.388144,0.682889,0.504588,0.738902,0.357909,0.000000,-0.038444,-0.483668,-0.445224,-1158.110962,0.396062,-0.180849,-0.576911,-145.661758,0.724459,0.062470,-0.661990,-91.377045,0.877037,0.307303,-0.569734,-64.961235,1.145276,0.536124,-0.609152,-53.188251,2005,v10,10m V-Wind,m/s,temporal_spatial_mean,,333.000000,-0.381479,0.509450,0.597286,0.721193,0.000000,0.520119,0.901830
24675,904924,1.107864,0.771621,-0.336243,1.042914,0.933480,0.895069,0.218968,0.000000,0.979251,0.423103,-0.556148,-56.793224,1.900364,1.155618,-0.744746,-39.189667,2.686740,2.274584,-0.412156,-15.340381,2.978221,2.730158,-0.248063,-8.329229,3.534683,3.637043,0.102360,2.895868,2005,lai,Leaf Area Index,Index,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,333,1.136164,0.691843,-0.444321,0.286799,0.320092,1.116085,0.621622,0.000000,1.035601,0.614899,-0.420702,-40.623970,1.419498,1.010764,-0.408734,-28.794243,1.574005,1.163471,-0.410535,-26.082161,1.598887,1.188110,-0.410778,-25.691465,1.619166,1.208746,-0.410420,-25.347605,2005,lai,Leaf Area Index,Index,temporal_spatial_mean,,333.000000,-0.472041,0.472041,0.473489,0.999195,0.000000,0.998390,1.660572
24675,904930,287.573883,287.617065,0.043182,6.590771,6.746986,1.023702,0.022958,0.000000,287.637604,287.909454,0.271851,0.094511,293.167419,293.086853,-0.080566,-0.027481,296.820160,296.911743,0.091583,0.030855,297.709930,297.882599,0.172668,0.057999,298.374207,298.649689,0.275482,0.092328,2006,t2m,2m Temperature,K,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,286.962677,286.444275,-0.518402,6.918850,6.553497,0.947195,0.087671,0.120960,286.930237,286.544647,-0.385590,-0.134384,293.665741,292.819427,-0.846313,-0.288189,295.960571,295.108887,-0.851685,-0.287770,297.282349,295.888245,-1.394104,-0.468949,298.020416,296.666718,-1.353699,-0.454230,2006,t2m,2m Temperature,K,temporal_spatial_mean,,365.000000,-0.518415,0.711376,0.846419,0.996535,0.000000,0.993083,0.122335
24675,904930,280.166779,280.761932,0.595154,7.453423,7.907009,1.060856,0.048106,0.000000,279.056244,279.927368,0.871124,0.312168,286.295166,287.556183,1.261017,0.440460,291.367798,292.310486,0.942688,0.323539,292.790253,293.738007,0.947754,0.323697,293.827942,294.673340,0.845398,0.287719,2006,d2m,2m Dewpoint,K,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,279.690704,280.674774,0.984070,6.268822,5.898595,0.940942,0.084932,0.143755,279.396393,280.680145,1.283752,0.459474,285.611053,286.532257,0.921204,0.322538,288.110413,288.313782,0.203369,0.070587,288.720398,288.918457,0.198059,0.068599,289.802032,289.760651,-0.041382,-0.014279,2006,d2m,2m Dewpoint,K,temporal_spatial_mean,,365.000000,0.984041,1.005056,1.156466,0.996863,0.000000,0.993735,0.184479
24675,904930,956.841675,957.987122,1.145447,72.231400,73.694115,1.020250,0.034877,0.000000,983.938965,987.219055,3.280090,0.333363,1015.745850,1016.076172,0.330322,0.032520,1017.541809,1017.612549,0.070740,0.006952,1018.061768,1018.028442,-0.033325,-0.003273,1018.709229,1018.653503,-0.055725,-0.005470,2006,sp,Surface Pressure,hPa,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,956.041077,96693.859375,95737.820312,3.113811,272.066742,87.374207,1.000000,0.000000,956.022339,96694.656250,95738.632812,10014.266602,958.203735,96882.476562,95924.273438,10010.842773,959.877441,97011.687500,96051.812500,10006.674805,960.969055,97123.703125,96162.734375,10006.849609,963.674500,97367.773438,96404.101562,10003.802734,2006,sp,Surface Pressure,hPa,temporal_spatial_mean,,365.000000,95737.820312,95737.820312,95738.203125,0.973935,0.000000,0.948550,30746.314453
24675,904930,0.498831,0.349512,-0.149318,1.366058,1.396934,1.022603,0.066275,0.000000,0.562239,0.453031,-0.109208,-19.423702,1.075929,1.029079,-0.046850,-4.354352,2.109255,1.908039,-0.201216,-9.539686,2.786507,2.416018,-0.370488,-13.295801,3.590582,3.463479,-0.127104,-3.539915,2006,u10,10m U-Wind,m/s,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,0.506284,0.159371,-0.346913,0.695081,0.560811,0.806828,0.252055,0.000000,0.495029,0.119048,-0.375980,-75.951218,0.953165,0.535830,-0.417335,-43.784126,1.437696,0.938526,-0.499171,-34.720165,1.610630,1.059335,-0.551296,-34.228573,2.088282,1.545361,-0.542921,-25.998438,2006,u10,10m U-Wind,m/s,temporal_spatial_mean,,365.000000,-0.346913,0.400498,0.474277,0.888969,0.000000,0.790266,0.682334
24675,904930,-0.032500,-0.161068,-0.128568,1.469779,1.600164,1.088711,0.082061,0.000000,0.241817,0.145173,-0.096643,-39.965530,0.641376,0.582181,-0.059194,-9.229284,1.056972,1.166081,0.109108,10.322734,1.300314,1.512055,0.211741,16.283844,1.927401,2.138437,0.211036,10.949238,2006,v10,10m V-Wind,m/s,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,-0.023903,-0.465405,-0.441502,0.724721,0.560266,0.773078,0.331507,0.000000,0.015916,-0.458223,-0.474139,-2978.917236,0.471212,-0.108816,-0.580028,-123.092773,0.916813,0.245514,-0.671300,-73.220963,1.163685,0.442990,-0.720695,-61.932175,1.452035,0.906498,-0.545537,-37.570518,2006,v10,10m V-Wind,m/s,temporal_spatial_mean,,365.000000,-0.441502,0.518819,0.605478,0.821896,0.000000,0.675513,0.835463
24675,904924,1.107864,0.737604,-0.370260,1.042914,0.891981,0.855278,0.233251,0.000000,0.979251,0.408680,-0.570572,-58.266132,1.900364,1.108200,-0.792164,-41.684853,2.686740,2.156048,-0.530691,-19.752243,2.978221,2.584502,-0.393719,-13.219945,3.534683,3.521620,-0.013063,-0.369565,2006,lai,Leaf Area Index,Index,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,1.136164,0.662359,-0.473805,0.286799,0.320336,1.116935,0.654795,0.000000,1.035601,0.541334,-0.494266,-47.727512,1.419498,0.977272,-0.442226,-31.153673,1.574005,1.158705,-0.415300,-26.384945,1.598887,1.186247,-0.412641,-25.807997,1.619166,1.208160,-0.411006,-25.383837,2006,lai,Leaf Area Index,Index,temporal_spatial_mean,,365.000000,-0.473805,0.473805,0.475162,0.999116,0.000000,0.998232,1.656776
24675,904930,287.186920,287.206543,0.019623,6.767059,6.969708,1.029946,0.024388,0.000000,287.375916,287.576447,0.200531,0.069780,292.690796,292.596649,-0.094147,-0.032166,296.687805,296.802795,0.114990,0.038758,297.629486,297.903625,0.274139,0.092108,298.444092,298.868378,0.424286,0.142166,2007,t2m,2m Temperature,K,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,286.522614,285.908020,-0.614594,7.564855,7.071225,0.934747,0.101370,0.046942,287.383179,286.565277,-0.817902,-0.284603,293.555939,292.450439,-1.105499,-0.376589,296.224548,295.087097,-1.137451,-0.383983,296.788910,295.606842,-1.182068,-0.398286,297.001770,295.980896,-1.020874,-0.343727,2007,t2m,2m Temperature,K,temporal_spatial_mean,,365.000000,-0.614574,0.803205,0.933763,0.997658,0.000000,0.995322,0.123434
24675,904930,279.970001,280.611786,0.641785,7.683808,8.083396,1.052004,0.050870,0.000000,278.954926,279.806458,0.851532,0.305258,286.169250,287.328156,1.158905,0.404972,291.592316,292.516541,0.924225,0.316958,293.082367,293.937134,0.854767,0.291647,294.091827,294.876587,0.784760,0.266842,2007,d2m,2m Dewpoint,K,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,279.431488,280.352173,0.920685,6.770288,6.430079,0.949750,0.082192,0.169891,279.992279,280.958862,0.966583,0.345218,285.692474,286.185669,0.493195,0.172631,288.291138,288.650360,0.359222,0.124604,288.838501,289.250977,0.412476,0.142805,289.710968,289.931885,0.220917,0.076254,2007,d2m,2m Dewpoint,K,temporal_spatial_mean,,365.000000,0.920689,0.930668,1.098777,0.997199,0.000000,0.994405,0.162294
24675,904930,957.286743,958.440613,1.153870,72.436928,73.897820,1.020168,0.033075,0.000000,984.860718,988.147461,3.286743,0.333727,1016.050537,1016.320801,0.270264,0.026599,1017.982483,1018.123901,0.141418,0.013892,1018.495728,1018.587708,0.091980,0.009031,1019.309875,1019.294739,-0.015137,-0.001485,2007,sp,Surface Pressure,hPa,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,956.477051,96731.750000,95775.273438,2.583168,237.502197,91.942207,1.000000,0.000000,956.495483,96729.812500,95773.320312,10012.940430,958.073181,96868.015625,95909.945312,10010.711914,959.470764,97034.781250,96075.312500,10013.365234,960.916870,97136.796875,96175.882812,10008.761719,963.157043,97331.703125,96368.546875,10005.486328,2007,sp,Surface Pressure,hPa,temporal_spatial_mean,,365.000000,95775.273438,95775.273438,95775.562500,0.965434,0.000000,0.932062,37076.781250
24675,904930,0.383152,0.218084,-0.165068,1.508874,1.555456,1.030872,0.080186,0.000000,0.583761,0.432540,-0.151222,-25.904696,1.107911,1.024659,-0.083252,-7.514351,1.996190,1.949281,-0.046909,-2.349914,2.724721,2.414840,-0.309880,-11.372926,3.780913,3.587335,-0.193577,-5.119856,2007,u10,10m U-Wind,m/s,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,0.401594,0.115448,-0.286146,0.742546,0.597231,0.804302,0.197260,0.000001,0.280502,0.035504,-0.244998,-87.342636,0.854730,0.401970,-0.452760,-52.971100,1.468808,0.955270,-0.513538,-34.962898,1.759800,1.202668,-0.557132,-31.658825,2.361134,1.964805,-0.396329,-16.785551,2007,u10,10m U-Wind,m/s,temporal_spatial_mean,,365.000000,-0.286146,0.355297,0.438723,0.899112,0.000000,0.808402,0.590837
24675,904930,-0.125530,-0.313917,-0.188386,1.620501,1.726974,1.065704,0.106670,0.000000,0.264662,0.141662,-0.123000,-46.474342,0.586558,0.512994,-0.073564,-12.541694,0.933331,0.958626,0.025296,2.710245,1.221335,1.217722,-0.003612,-0.295775,1.733666,1.785761,0.052095,3.004887,2007,v10,10m V-Wind,m/s,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,-0.110776,-0.543285,-0.432509,0.672979,0.525979,0.781568,0.342466,0.000000,-0.024506,-0.531394,-0.506888,-2068.464844,0.397727,-0.175186,-0.572913,-144.046661,0.667718,0.115208,-0.552510,-82.746010,0.835932,0.282286,-0.553645,-66.230942,1.154379,0.594586,-0.559793,-48.492985,2007,v10,10m V-Wind,m/s,temporal_spatial_mean,,365.000000,-0.432509,0.506193,0.598045,0.789554,0.000000,0.623395,0.888653
24675,904924,1.107864,0.737610,-0.370254,1.042914,0.891975,0.855272,0.233251,0.000000,0.979251,0.408680,-0.570572,-58.266132,1.900364,1.108200,-0.792164,-41.684853,2.686740,2.156048,-0.530691,-19.752243,2.978221,2.584502,-0.393719,-13.219945,3.534683,3.521620,-0.013063,-0.369565,2007,lai,Leaf Area Index,Index,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,1.136164,0.662366,-0.473798,0.286799,0.320326,1.116901,0.654795,0.000000,1.035601,0.541342,-0.494259,-47.726765,1.419498,0.977272,-0.442226,-31.153673,1.574005,1.158691,-0.415314,-26.385786,1.598887,1.186247,-0.412640,-25.807962,1.619166,1.208146,-0.411020,-25.384663,2007,lai,Leaf Area Index,Index,temporal_spatial_mean,,365.000000,-0.473798,0.473798,0.475154,0.999115,0.000000,0.998230,1.656747
24675,904930,286.716309,286.715668,-0.000641,7.149751,7.356625,1.028934,0.028562,0.000000,286.820068,287.136932,0.316864,0.110475,292.845337,292.737000,-0.108337,-0.036995,296.667908,296.708862,0.040955,0.013805,297.574249,297.765564,0.191315,0.064291,298.287811,298.590546,0.302734,0.101491,2008,t2m,2m Temperature,K,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
366,365,286.043488,285.497711,-0.545776,7.377813,7.052114,0.955854,0.106363,0.027949,286.401733,285.628052,-0.773682,-0.270139,292.888977,292.071655,-0.817322,-0.279055,295.549927,294.670074,-0.879852,-0.297700,296.282227,295.311005,-0.971222,-0.327803,296.823090,295.736298,-1.086792,-0.366141,2008,t2m,2m Temperature,K,temporal_spatial_mean,,365.000000,-0.549266,0.722686,0.829671,0.997369,0.000000,0.994746,0.112306
24675,904930,279.453644,280.094574,0.640930,7.964457,8.304833,1.042737,0.041238,0.000000,278.242279,278.944275,0.701996,0.252297,286.238464,287.314056,1.075592,0.375768,291.394989,292.265259,0.870270,0.298656,292.817963,293.683594,0.865631,0.295621,293.867249,294.653473,0.786224,0.267544,2008,d2m,2m Dewpoint,K,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
366,365,278.913177,279.925110,1.011932,6.741901,6.545451,0.970861,0.086406,0.118676,278.329742,279.785004,1.455261,0.522855,285.365082,285.922607,0.557526,0.195373,288.044067,288.623627,0.579559,0.201205,288.494690,288.948669,0.453979,0.157361,288.979797,289.293793,0.313995,0.108657,2008,d2m,2m Dewpoint,K,temporal_spatial_mean,,365.000000,1.003639,1.013773,1.181475,0.996072,0.000000,0.992160,0.175052
24675,904930,956.924500,958.065857,1.141357,72.496590,73.967010,1.020283,0.035020,0.000000,984.214294,987.501465,3.287170,0.333989,1015.902649,1016.235962,0.333313,0.032810,1017.877136,1018.005127,0.127991,0.012574,1018.471741,1018.451233,-0.020508,-0.002014,1019.230957,1019.104126,-0.126831,-0.012444,2008,sp,Surface Pressure,hPa,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
366,365,956.122803,96709.421875,95753.296875,2.879665,249.760025,86.732330,1.000000,0.000000,955.865112,96697.656250,95741.789062,10016.245117,958.017944,96875.242188,95917.226562,10012.049805,959.764648,97035.468750,96075.703125,10010.339844,960.873535,97117.929688,96157.054688,10007.253906,963.292114,97288.109375,96324.820312,9999.543945,2008,sp,Surface Pressure,hPa,temporal_spatial_mean,,365.000000,95753.312500,95753.312500,95753.640625,0.963071,0.000000,0.927506,33369.464844
24675,904930,0.467345,0.302892,-0.164453,1.466213,1.503719,1.025580,0.090830,0.000000,0.633902,0.474850,-0.159052,-25.090937,1.134257,1.053811,-0.080446,-7.092398,2.009624,1.883749,-0.125875,-6.263614,2.718989,2.421550,-0.297439,-10.939337,3.735334,3.723287,-0.012047,-0.322522,2008,u10,10m U-Wind,m/s,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
366,365,0.478665,0.125165,-0.353500,0.712788,0.560494,0.786341,0.264174,0.000000,0.478826,0.057210,-0.421616,-88.051979,0.962941,0.517613,-0.445328,-46.246609,1.314684,0.895268,-0.419416,-31.902405,1.671304,1.173066,-0.498237,-29.811298,2.088297,1.425001,-0.663296,-31.762526,2008,u10,10m U-Wind,m/s,temporal_spatial_mean,,365.000000,-0.351967,0.419794,0.486300,0.888298,0.000000,0.789073,0.681894
24675,904930,-0.032448,-0.215150,-0.182702,1.546805,1.679554,1.085822,0.099478,0.000000,0.292006,0.177683,-0.114323,-39.150856,0.647277,0.584008,-0.063269,-9.774636,1.101089,1.122786,0.021697,1.970519,1.351625,1.442562,0.090937,6.727941,1.915372,2.018079,0.102707,5.362237,2008,v10,10m V-Wind,m/s,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
366,365,-0.021246,-0.504585,-0.483339,0.728080,0.600658,0.824989,0.335616,0.000000,0.068798,-0.473434,-0.542231,-788.152344,0.448627,-0.093109,-0.541736,-120.754242,0.820666,0.238719,-0.581947,-70.911568,1.015390,0.444592,-0.570798,-56.214687,1.632642,0.966562,-0.666080,-40.797661,2008,v10,10m V-Wind,m/s,temporal_spatial_mean,,365.000000,-0.487305,0.551506,0.654201,0.799077,0.000000,0.638524,0.902200
24675,904924,1.107101,0.737269,-0.369832,1.042036,0.891425,0.855465,0.233221,0.000000,0.978737,0.408484,-0.570253,-58.264179,1.899256,1.107678,-0.791578,-41.678318,2.683667,2.154981,-0.528686,-19.700146,2.975115,2.582558,-0.392556,-13.194666,3.533020,3.519651,-0.013370,-0.378417,2008,lai,Leaf Area Index,Index,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
366,365,1.135380,0.662065,-0.473316,0.286799,0.320551,1.117683,0.654795,0.000000,1.034590,0.541396,-0.493194,-47.670452,1.417773,0.977272,-0.440501,-31.069939,1.574003,1.158691,-0.415312,-26.385742,1.598859,1.186243,-0.412615,-25.806871,1.619156,1.208168,-0.410988,-25.382833,2008,lai,Leaf Area Index,Index,temporal_spatial_mean,,365.000000,-0.473732,0.473732,0.475086,0.999109,0.000000,0.998219,1.654882
24675,904930,286.740875,286.787720,0.046844,7.236230,7.425483,1.026154,0.025790,0.000000,286.839630,287.238831,0.399200,0.139172,292.864014,292.871094,0.007080,0.002418,296.806946,296.910065,0.103119,0.034743,297.712402,297.910431,0.198029,0.066517,298.370758,298.658539,0.287781,0.096451,2009,t2m,2m Temperature,K,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,363,286.069550,285.631378,-0.438171,7.339948,6.992034,0.952600,0.095589,0.065495,286.011200,285.731842,-0.279358,-0.097674,293.581726,293.234375,-0.347351,-0.118315,295.572083,294.760071,-0.812012,-0.274725,295.888153,295.101624,-0.786530,-0.265820,296.509460,295.820343,-0.689117,-0.232410,2009,t2m,2m Temperature,K,temporal_spatial_mean,,363.000000,-0.407130,0.697867,0.821732,0.996276,0.000000,0.992566,0.111828
24675,904930,279.746338,280.304749,0.558411,7.901778,8.313158,1.052062,0.043097,0.000000,278.540466,279.246887,0.706421,0.253615,286.516907,287.570282,1.053375,0.367649,291.591217,292.498322,0.907104,0.311088,292.911316,293.780243,0.868927,0.296652,293.897736,294.673340,0.775604,0.263903,2009,d2m,2m Dewpoint,K,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,363,279.188263,280.120514,0.932251,6.792808,6.524341,0.960478,0.101023,0.044225,279.410858,280.582611,1.171753,0.419366,286.461884,287.252777,0.790894,0.276090,287.897247,288.244141,0.346893,0.120492,288.373108,288.702728,0.329620,0.114303,289.131470,289.398254,0.266785,0.092271,2009,d2m,2m Dewpoint,K,temporal_spatial_mean,,363.000000,0.962092,0.978369,1.130831,0.996871,0.000000,0.993751,0.166319
24675,904930,957.005493,958.125122,1.119629,72.373817,73.839005,1.020245,0.034941,0.000000,984.342041,987.648560,3.306519,0.335912,1015.772339,1016.104736,0.332397,0.032724,1017.594055,1017.720642,0.126587,0.012440,1018.234619,1018.166504,-0.068115,-0.006690,1019.033325,1018.866882,-0.166443,-0.016333,2009,sp,Surface Pressure,hPa,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,363,956.243164,96721.070312,95764.828125,2.876812,248.685974,86.445000,1.000000,0.000000,956.410461,96718.320312,95761.906250,10012.637695,958.040771,96861.593750,95903.554688,10010.382812,959.672241,97033.640625,96073.968750,10011.123047,960.846558,97154.281250,96193.437500,10011.321289,962.607666,97305.148438,96342.539062,10008.495117,2009,sp,Surface Pressure,hPa,temporal_spatial_mean,,363.000000,95764.804688,95764.804688,95765.125000,0.961989,0.000000,0.925423,33268.246094
24675,904930,0.450924,0.295318,-0.155606,1.336211,1.381446,1.033854,0.084173,0.000000,0.565289,0.425743,-0.139545,-24.685637,1.031379,0.958677,-0.072702,-7.049026,1.842907,1.796622,-0.046285,-2.511530,2.672538,2.347954,-0.324584,-12.145151,3.568245,3.498311,-0.069934,-1.959896,2009,u10,10m U-Wind,m/s,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,363,0.463958,0.085897,-0.378061,0.717264,0.543793,0.758149,0.308412,0.000000,0.482416,0.032260,-0.450156,-93.312889,0.899786,0.419821,-0.479964,-53.342075,1.433925,0.800819,-0.633106,-44.151981,1.729988,1.148001,-0.581987,-33.641102,2.369250,1.662033,-0.707217,-29.849838,2009,u10,10m U-Wind,m/s,temporal_spatial_mean,,363.000000,-0.377985,0.454566,0.544325,0.843188,0.000000,0.710967,0.756862
